,Name,Franchise,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,playtime,metacritic,rating,exceptional,recommended,meh,skip,esrb_rating
149,Super Metroid,Metroid,SNES,1994.0,Action,Nintendo,0.57,0.12,0.71,0.02,6.0,80.23868312757202,4.37,242.0,94.0,30.0,23.0,Everyone
150,Metroid: Other M,Metroid,Wii,2010.0,Action,Nintendo,0.87,0.31,0.13,0.1,5.0,79.0,3.27,2.0,22.0,13.0,7.0,Teen
151,Kid Icarus: Uprising,No Franchise,3DS,2012.0,Action,Nintendo,0.48,0.35,0.36,0.07,8.772424017790957,83.0,4.33,47.0,20.0,6.0,5.0,Everyone 10+
152,Hyrule Warriors,No Franchise,WiiU,2014.0,Action,Nintendo,0.61,0.42,0.13,0.1,8.772424017790957,73.0,3.74,4.0,29.0,13.0,1.0,Teen
153,The Legend of Zelda: Tri Force Heroes,Zelda,3DS,2015.0,Action,Nintendo,0.52,0.33,0.17,0.08,8.772424017790957,80.23868312757202,3.47,4.0,14.0,13.0,3.0,Everyone
154,Bayonetta 2,No Franchise,WiiU,2014.0,Action,Nintendo,0.34,0.28,0.1,0.3,8.772424017790957,92.0,4.37,207.0,85.0,27.0,18.0,Mature
155,The Legend of Zelda: Twilight Princess HD,Zelda,WiiU,2016.0,Action,Nintendo,0.48,0.3,0.08,0.08,34.0,80.23868312757202,4.58,78.0,27.0,6.0,2.0,Everyone
156,Kirby: Planet Robobot,Kirby,3DS,2016.0,Action,Nintendo,0.26,0.1,0.44,0.04,8.772424017790957,81.0,4.29,22.0,33.0,2.0,1.0,Everyone
157,The Legend of Zelda: Four Swords Adventures,Zelda,GC,2004.0,Action,Nintendo,0.63,0.16,0.0,0.02,8.772424017790957,80.23868312757202,4.0,11.0,18.0,8.0,1.0,Everyone
158,Blast Corps,No Franchise,N64,1997.0,Action,Nintendo,0.39,0.09,0.17,0.06,8.772424017790957,80.23868312757202,3.88,5.0,7.0,4.0,1.0,Everyone
159,Kirby's Dream Collection: Special Edition,Kirby,Wii,2012.0,Action,Nintendo,0.34,0.0,0.33,0.02,8.772424017790957,80.23868312757202,4.03,3.0,0.0,0.0,0.0,Everyone 10+
160,The Mysterious Murasame Castle,No Franchise,NES,1986.0,Action,Nintendo,0.0,0.0,0.57,0.0,8.772424017790957,80.23868312757202,4.03,0.0,2.0,0.0,0.0,Everyone
161,Fire Emblem: Path of Radiance,FireEmblem,GC,2005.0,Action,Nintendo,0.29,0.08,0.16,0.01,8.772424017790957,85.0,4.37,40.0,23.0,5.0,3.0,Everyone
162,Steel Diver,No Franchise,3DS,2011.0,Action,Nintendo,0.31,0.1,0.05,0.03,8.772424017790957,80.23868312757202,4.03,0.0,1.0,0.0,0.0,Everyone
163,FlingSmash,No Franchise,Wii,2010.0,Action,Nintendo,0.38,0.01,0.07,0.02,8.772424017790957,80.23868312757202,4.03,0.0,3.0,0.0,1.0,Everyone
164,Art Academy: Lessons for Everyone,No Franchise,3DS,2012.0,Action,Nintendo,0.2,0.03,0.21,0.02,8.772424017790957,80.23868312757202,4.03,0.0,0.0,0.0,0.0,Everyone
165,Hyrule Warriors,No Franchise,3DS,2016.0,Action,Nintendo,0.16,0.12,0.11,0.03,8.772424017790957,73.0,3.74,4.0,29.0,13.0,1.0,Teen
166,The Wonderful 101,No Franchise,WiiU,2013.0,Action,Nintendo,0.2,0.1,0.08,0.03,8.772424017790957,78.0,3.64,6.0,8.0,5.0,3.0,Teen
167,Pac-Man World 2,PacMan,GC,2002.0,Action,Nintendo,0.28,0.07,0.0,0.01,8.772424017790957,80.23868312757202,4.03,8.0,15.0,7.0,0.0,Everyone
168,Hamtaro: Ham-Ham Heartbreak,No Franchise,GBA,2002.0,Action,Nintendo,0.26,0.1,0.0,0.01,8.772424017790957,80.23868312757202,4.43,3.0,4.0,0.0,0.0,Everyone
169,Mario Golf,Mario,GB,1999.0,Action,Nintendo,0.0,0.0,0.31,0.0,8.772424017790957,80.23868312757202,3.67,5.0,22.0,5.0,4.0,Everyone
170,NES Remix,No Franchise,WiiU,2014.0,Action,Nintendo,0.2,0.0,0.08,0.02,2.0,80.23868312757202,4.03,0.0,5.0,0.0,0.0,Everyone
171,Tohoku Daigaku Karei Igaku Kenkyuusho - Kawashima Ryuuta Kyouju Kanshuu - Mono Sugoku Nou o Kitaeru 5-Funkan no Oni Training,No Franchise,3DS,2012.0,Action,Nintendo,0.0,0.0,0.27,0.0,8.772424017790957,80.23868312757202,3.57,2.0,6.0,5.0,1.0,Everyone
172,Classic NES Series: Bomberman,No Franchise,GBA,2004.0,Action,Nintendo,0.1,0.04,0.11,0.01,8.772424017790957,80.23868312757202,4.03,0.0,0.0,0.0,0.0,Everyone 10+
173,Naruto Shippuden: Ninja Council 4,Naruto,DS,2007.0,Action,Nintendo,0.09,0.0,0.13,0.01,8.772424017790957,80.23868312757202,4.03,0.0,0.0,3.0,1.0,Everyone
174,Disney's Magical Quest Starring Mickey and Minnie,Disney,GBA,2002.0,Action,Nintendo,0.16,0.06,0.0,0.0,8.772424017790957,80.23868312757202,3.88,2.0,5.0,0.0,1.0,Everyone
175,Little Battlers eXperience: Baku Boost,No Franchise,3DS,2012.0,Action,Nintendo,0.0,0.0,0.21,0.0,8.772424017790957,80.23868312757202,4.03,0.0,0.0,0.0,0.0,Everyone
176,Disney Magic World 2,Disney,3DS,2015.0,Action,Nintendo,0.0,0.0,0.19,0.0,8.772424017790957,80.23868312757202,4.42,34.0,28.0,3.0,1.0,Everyone
177,Zangeki no Reginleiv,No Franchise,Wii,2010.0,Action,Nintendo,0.0,0.0,0.11,0.0,8.772424017790957,80.23868312757202,4.03,0.0,0.0,0.0,0.0,Everyone
178,Dynasty Warriors Advance,DynastyWarriors,GBA,2005.0,Action,Nintendo,0.08,0.03,0.0,0.0,8.772424017790957,80.23868312757202,4.03,0.0,0.0,0.0,1.0,Everyone
179,Fatal Frame 2: Wii Edition,No Franchise,Wii,2012.0,Action,Nintendo,0.0,0.0,0.1,0.0,8.772424017790957,84.0,4.19,28.0,22.0,2.0,5.0,Mature
180,Project Hacker: Kakusei,No Franchise,DS,2006.0,Action,Nintendo,0.0,0.0,0.1,0.0,8.772424017790957,80.23868312757202,4.03,0.0,0.0,0.0,0.0,Everyone
181,Disney Art Academy,Disney,3DS,2016.0,Action,Nintendo,0.01,0.01,0.07,0.0,8.772424017790957,80.23868312757202,4.03,0.0,0.0,0.0,0.0,Everyone
182,Disaster: Day of Crisis,No Franchise,Wii,2008.0,Action,Nintendo,0.0,0.03,0.04,0.0,8.772424017790957,69.0,3.67,0.0,4.0,2.0,0.0,Teen
183,Famicom Mini: Nazo no Murasame-Jou,No Franchise,GBA,2004.0,Action,Nintendo,0.0,0.0,0.07,0.0,8.772424017790957,80.23868312757202,4.03,0.0,0.0,0.0,0.0,Everyone
184,Famicom Mini: Balloon Fight,No Franchise,GBA,2004.0,Action,Nintendo,0.0,0.0,0.06,0.0,8.772424017790957,80.23868312757202,4.03,0.0,0.0,0.0,0.0,Everyone
185,Devil's Third,No Franchise,WiiU,2015.0,Action,Nintendo,0.04,0.02,0.0,0.01,8.772424017790957,80.23868312757202,4.03,0.0,0.0,0.0,0.0,Everyone
186,Famicom Remix Best Choice,No Franchise,3DS,2015.0,Action,Nintendo,0.0,0.0,0.04,0.0,4.0,80.23868312757202,4.03,0.0,0.0,1.0,1.0,Everyone 10+
187,Nintendogs and Cats Golden Retriever and New Friends,No Franchise,3DS,2011.0,Action,Nintendo,0.0,0.01,0.0,0.0,8.772424017790957,80.23868312757202,3.6,1.0,4.0,5.0,0.0,Everyone
188,Slide Adventure: Mag Kid,No Franchise,DS,2007.0,Action,Nintendo,0.0,0.0,0.01,0.0,8.772424017790957,80.23868312757202,4.03,0.0,0.0,0.0,0.0,Everyone
189,Pokemon FireRed/Pokemon LeafGreen,Pokemon,GBA,2004.0,Role-Playing,Nintendo,4.34,2.65,3.15,0.35,14.106573705179283,81.0,4.4,275.0,222.0,23.0,13.0,Everyone
190,Pokemon Black 2/Pokemon White 2,Pokemon,DS,2012.0,Role-Playing,Nintendo,2.91,1.86,3.14,0.43,14.106573705179283,80.23868312757202,4.3,84.0,85.0,20.0,2.0,Everyone
191,Pokémon Emerald Version,Pokemon,GBA,2004.0,Role-Playing,Nintendo,2.57,1.58,2.06,0.21,14.106573705179283,76.0,4.14,4.0,2.0,0.0,1.0,Everyone
192,Pokémon Crystal Version,Pokemon,GB,2000.0,Role-Playing,Nintendo,2.55,1.56,1.29,0.99,14.106573705179283,80.23868312757202,4.35,107.0,67.0,5.0,12.0,Everyone
193,Dragon Quest IX: Sentinels of the Starry Skies,DragonQuest,DS,2009.0,Role-Playing,Nintendo,0.66,0.69,4.35,0.15,16.0,87.0,4.4,19.0,13.0,2.0,1.0,Everyone
194,Pokemon Mystery Dungeon: Explorers of Time/Explorers of Darkness,Pokemon,DS,2007.0,Role-Playing,Nintendo,1.85,1.2,1.54,0.37,14.106573705179283,80.23868312757202,3.98,14.0,19.0,6.0,3.0,Everyone
195,Monster Hunter 4 Ultimate,MonsterHunter,3DS,2014.0,Role-Playing,Nintendo,0.67,0.49,2.62,0.11,14.106573705179283,86.0,4.27,21.0,25.0,4.0,1.0,Teen
196,Mario & Luigi: Bowser's Inside Story,Mario,DS,2009.0,Role-Playing,Nintendo,2.26,0.48,0.81,0.27,14.106573705179283,90.0,4.4,58.0,28.0,5.0,5.0,Everyone
197,Yokai Watch 2 Ganso/Honke,YokaiWatch,3DS,2014.0,Role-Playing,Nintendo,0.03,0.0,3.18,0.0,3.0,80.23868312757202,3.4,4.0,4.0,4.0,3.0,Everyone
198,Monster Hunter Tri,MonsterHunter,3DS,2011.0,Role-Playing,Nintendo,0.46,0.29,1.96,0.07,14.106573705179283,80.23868312757202,4.4,10.0,8.0,2.0,0.0,Everyone
199,Pokémon Colosseum,Pokemon,GC,2003.0,Role-Playing,Nintendo,1.21,0.57,0.7,0.07,14.106573705179283,73.0,3.82,11.0,45.0,15.0,3.0,Everyone
200,Pokemon Ranger: Shadows of Almia,Pokemon,DS,2008.0,Role-Playing,Nintendo,0.95,0.54,0.62,0.18,14.106573705179283,80.23868312757202,4.0,14.0,24.0,8.0,2.0,Everyone
201,Paper Mario: The Thousand-Year Door,Mario,GC,2004.0,Role-Playing,Nintendo,1.48,0.25,0.46,0.06,14.106573705179283,87.0,4.35,125.0,41.0,7.0,17.0,Everyone
202,Monster Hunter Tri,MonsterHunter,Wii,2009.0,Role-Playing,Nintendo,0.67,0.41,1.05,0.11,14.106573705179283,80.23868312757202,4.4,10.0,8.0,2.0,0.0,Everyone
203,Pokemon Ranger,Pokemon,DS,2006.0,Role-Playing,Nintendo,1.29,0.04,0.73,0.12,6.0,80.23868312757202,3.63,4.0,40.0,20.0,3.0,Everyone
204,Mario & Luigi: Superstar Saga,Mario,GBA,2003.0,Role-Playing,Nintendo,1.48,0.17,0.47,0.06,18.0,90.0,4.41,56.0,41.0,7.0,2.0,Everyone
205,Super Mario RPG: Legend of the Seven Stars,Mario,SNES,1996.0,Role-Playing,Nintendo,0.66,0.0,1.45,0.03,36.0,80.23868312757202,4.37,71.0,41.0,7.0,6.0,Everyone
206,Pokemon Mystery Dungeon: Red/Blue Rescue Team,Pokemon,GBA,2005.0,Role-Playing,Nintendo,0.71,0.52,0.74,0.08,14.106573705179283,80.23868312757202,3.94,16.0,59.0,12.0,3.0,Everyone
207,Mario & Luigi: Dream Team,Mario,3DS,2013.0,Role-Playing,Nintendo,0.89,0.57,0.46,0.13,14.106573705179283,81.0,4.1,14.0,30.0,6.0,1.0,Everyone 10+
208,Pokémon Mystery Dungeon: Blue Rescue Team,Pokemon,DS,2005.0,Role-Playing,Nintendo,1.16,0.06,0.83,0.0,14.106573705179283,80.23868312757202,3.94,16.0,59.0,12.0,3.0,Everyone
209,Fire Emblem: Awakening,FireEmblem,3DS,2012.0,Role-Playing,Nintendo,0.89,0.45,0.53,0.13,14.106573705179283,92.0,4.38,120.0,101.0,17.0,4.0,Everyone
210,Yokai Watch,YokaiWatch,3DS,2013.0,Role-Playing,Nintendo,0.21,0.3,1.33,0.04,3.0,80.23868312757202,3.4,4.0,4.0,4.0,3.0,Everyone
211,Dragon Quest VI: Realms of Revelation,DragonQuest,DS,2010.0,Role-Playing,Nintendo,0.22,0.21,1.35,0.03,14.106573705179283,80.23868312757202,4.03,1.0,2.0,0.0,0.0,Everyone
212,Pokemon Mystery Dungeon: Explorers of Sky,Pokemon,DS,2009.0,Role-Playing,Nintendo,0.58,0.44,0.44,0.12,14.106573705179283,80.23868312757202,4.26,38.0,22.0,2.0,6.0,Everyone
213,Fire Emblem Fates,FireEmblem,3DS,2015.0,Role-Playing,Nintendo,0.71,0.22,0.52,0.1,14.106573705179283,88.0,3.85,11.0,25.0,16.0,1.0,Everyone
214,Inazuma Eleven 2,InazumaEleven,DS,2009.0,Role-Playing,Nintendo,0.0,0.21,1.18,0.03,14.106573705179283,80.23868312757202,4.03,1.0,1.0,0.0,0.0,Everyone 10+
215,Bravely Default: Flying Fairy,No Franchise,3DS,2012.0,Role-Playing,Nintendo,0.5,0.32,0.49,0.07,36.0,80.23868312757202,4.12,26.0,46.0,13.0,1.0,Everyone
216,Mario & Luigi: Partners in Time,Mario,DS,2005.0,Role-Playing,Nintendo,0.77,0.07,0.43,0.08,6.0,86.0,4.1,22.0,47.0,5.0,3.0,Everyone
217,Pokemon Ranger: Guardian Signs,Pokemon,DS,2010.0,Role-Playing,Nintendo,0.51,0.17,0.58,0.06,14.106573705179283,80.23868312757202,3.71,2.0,15.0,2.0,2.0,Everyone
218,Pokemon XD: Gale of Darkness,Pokemon,GC,2005.0,Role-Playing,Nintendo,0.71,0.19,0.31,0.03,14.106573705179283,80.23868312757202,3.88,6.0,26.0,8.0,1.0,Everyone
219,Final Fantasy I & II: Dawn of Souls,FinalFantasy,GBA,2004.0,Role-Playing,Nintendo,0.64,0.24,0.29,0.02,14.106573705179283,79.0,4.03,2.0,2.0,0.0,0.0,Everyone
220,Pokemon Super Mystery Dungeon,Pokemon,3DS,2015.0,Role-Playing,Nintendo,0.46,0.31,0.33,0.08,14.106573705179283,69.0,3.7,2.0,16.0,3.0,2.0,Everyone
221,Fantasy Life,No Franchise,3DS,2012.0,Role-Playing,Nintendo,0.33,0.37,0.37,0.06,36.0,80.23868312757202,4.2,13.0,18.0,3.0,1.0,Everyone
222,Tales of Symphonia,No Franchise,GC,2003.0,Role-Playing,Nintendo,0.54,0.21,0.31,0.04,4.0,80.23868312757202,4.03,43.0,55.0,10.0,10.0,Everyone 10+
223,Pokemon Conquest,Pokemon,DS,2012.0,Role-Playing,Nintendo,0.58,0.06,0.37,0.04,14.106573705179283,80.23868312757202,3.8,3.0,8.0,3.0,1.0,Everyone
224,Xenoblade Chronicles,Xenoblade,Wii,2010.0,Role-Playing,Nintendo,0.49,0.26,0.16,0.08,14.0,89.0,4.36,75.0,25.0,11.0,7.0,Teen
225,Fossil Fighters,No Franchise,DS,2008.0,Role-Playing,Nintendo,0.84,0.0,0.0,0.06,14.106573705179283,70.0,4.03,1.0,2.0,1.0,0.0,Everyone
226,Golden Sun: Dark Dawn,No Franchise,DS,2010.0,Role-Playing,Nintendo,0.56,0.11,0.13,0.05,28.0,79.0,4.26,10.0,9.0,4.0,0.0,Everyone 10+
227,Xenoblade Chronicles X,Xenoblade,WiiU,2015.0,Role-Playing,Nintendo,0.36,0.28,0.14,0.06,14.106573705179283,84.0,4.3,34.0,21.0,11.0,1.0,Everyone
228,EarthBound,No Franchise,SNES,1994.0,Role-Playing,Nintendo,0.0,0.0,0.81,0.0,33.0,80.23868312757202,4.35,116.0,56.0,19.0,9.0,Teen
229,Mario & Luigi: Paper Jam,Mario,3DS,2015.0,Role-Playing,Nintendo,0.16,0.3,0.25,0.04,14.106573705179283,76.0,3.41,3.0,14.0,8.0,4.0,Everyone
230,Sword of Mana,No Franchise,GBA,2003.0,Role-Playing,Nintendo,0.31,0.11,0.3,0.02,14.106573705179283,80.23868312757202,4.0,3.0,11.0,3.0,0.0,Everyone
231,Monster Hunter Tri,MonsterHunter,WiiU,2012.0,Role-Playing,Nintendo,0.26,0.19,0.22,0.04,14.106573705179283,80.23868312757202,4.4,10.0,8.0,2.0,0.0,Everyone
232,Fire Emblem: Monsh? no Nazo,FireEmblem,SNES,1994.0,Role-Playing,Nintendo,0.0,0.0,0.7,0.0,14.106573705179283,80.23868312757202,4.03,1.0,1.0,0.0,0.0,Everyone
233,The Last Story,No Franchise,Wii,2011.0,Role-Playing,Nintendo,0.32,0.13,0.18,0.04,2.0,80.0,4.2,9.0,18.0,3.0,0.0,Everyone
234,Fossil Fighters: Champions,No Franchise,DS,2010.0,Role-Playing,Nintendo,0.32,0.0,0.34,0.02,14.106573705179283,80.23868312757202,4.03,0.0,1.0,0.0,0.0,Everyone
235,Fire Emblem: Shadow Dragon,FireEmblem,DS,2008.0,Role-Playing,Nintendo,0.31,0.03,0.27,0.03,14.106573705179283,81.0,3.86,7.0,29.0,4.0,3.0,Everyone
236,Final Fantasy IV Advance,FinalFantasy,GBA,2005.0,Role-Playing,Nintendo,0.27,0.1,0.22,0.01,14.106573705179283,80.23868312757202,4.03,26.0,72.0,8.0,5.0,Everyone
237,Xenoblade Chronicles,Xenoblade,3DS,2015.0,Role-Playing,Nintendo,0.26,0.14,0.12,0.04,14.0,89.0,4.36,75.0,25.0,11.0,7.0,Teen
238,Hamtaro: Ham-Hams Unite!,No Franchise,GB,2001.0,Role-Playing,Nintendo,0.0,0.0,0.56,0.0,14.106573705179283,80.23868312757202,4.03,1.0,4.0,0.0,0.0,Everyone
239,Inazuma Eleven,InazumaEleven,DS,2008.0,Role-Playing,Nintendo,0.0,0.14,0.38,0.02,4.0,80.23868312757202,4.06,7.0,20.0,5.0,0.0,Everyone
240,Inazuma Eleven GO,InazumaEleven,3DS,2011.0,Role-Playing,Nintendo,0.0,0.05,0.48,0.0,14.106573705179283,80.23868312757202,4.03,0.0,1.0,0.0,1.0,Everyone
241,Tactics Ogre: The Knight of Lodis,No Franchise,GBA,2001.0,Role-Playing,Nintendo,0.13,0.05,0.31,0.01,14.106573705179283,88.0,4.0,1.0,5.0,1.0,0.0,Everyone
242,Bravely Second: End Layer,No Franchise,3DS,2015.0,Role-Playing,Nintendo,0.16,0.11,0.18,0.03,14.106573705179283,80.23868312757202,4.05,10.0,6.0,3.0,2.0,Everyone
243,Mother 1+2,No Franchise,GBA,2003.0,Role-Playing,Nintendo,0.0,0.0,0.45,0.01,14.106573705179283,80.23868312757202,4.03,0.0,0.0,0.0,0.0,Everyone 10+
244,Ogre Battle 64: Person of Lordly Caliber,No Franchise,N64,1999.0,Role-Playing,Nintendo,0.1,0.02,0.25,0.04,14.106573705179283,82.0,4.0,1.0,4.0,1.0,0.0,Teen
245,Mother 3,No Franchise,GBA,2006.0,Role-Playing,Nintendo,0.0,0.0,0.39,0.01,14.106573705179283,80.23868312757202,4.32,60.0,16.0,2.0,10.0,Teen
246,Fire Emblem: Fuuin no Tsurugi,FireEmblem,GBA,2002.0,Role-Playing,Nintendo,0.0,0.0,0.39,0.0,14.106573705179283,80.23868312757202,4.13,9.0,28.0,1.0,1.0,Everyone
247,Custom Robo,No Franchise,GC,2004.0,Role-Playing,Nintendo,0.29,0.07,0.0,0.01,14.106573705179283,80.23868312757202,4.03,1.0,4.0,0.0,0.0,Everyone 10+
248,Pandora's Tower,No Franchise,Wii,2011.0,Role-Playing,Nintendo,0.13,0.1,0.08,0.03,14.106573705179283,73.0,4.37,11.0,6.0,1.0,1.0,Teen
249,Glory of Heracles,No Franchise,DS,2008.0,Role-Playing,Nintendo,0.2,0.0,0.08,0.01,14.106573705179283,69.0,4.03,0.0,1.0,0.0,0.0,Everyone 10+
250,Final Fantasy VI Advance,FinalFantasy,GBA,2006.0,Role-Playing,Nintendo,0.0,0.0,0.28,0.01,4.0,92.0,4.38,229.0,108.0,24.0,20.0,Everyone
251,Baten Kaitos: Eternal Wings and the Lost Ocean,No Franchise,GC,2003.0,Role-Playing,Nintendo,0.21,0.05,0.0,0.01,14.106573705179283,80.0,4.55,7.0,3.0,1.0,0.0,Teen
252,Magical Vacation,No Franchise,GBA,2001.0,Role-Playing,Nintendo,0.0,0.0,0.26,0.01,14.106573705179283,80.23868312757202,4.03,0.0,1.0,0.0,0.0,Everyone
253,Inazuma Eleven Strikers,InazumaEleven,Wii,2011.0,Role-Playing,Nintendo,0.0,0.01,0.25,0.0,14.106573705179283,80.23868312757202,3.5,0.0,3.0,3.0,0.0,Everyone
254,Final Fantasy V Advance,FinalFantasy,GBA,2006.0,Role-Playing,Nintendo,0.0,0.0,0.26,0.01,4.0,80.23868312757202,4.08,47.0,79.0,14.0,7.0,Everyone 10+
255,Freshly-Picked: Tingle's Rosy Rupeeland,No Franchise,DS,2006.0,Role-Playing,Nintendo,0.0,0.01,0.24,0.0,14.106573705179283,80.23868312757202,4.03,2.0,2.0,0.0,0.0,Everyone
256,Heroes of Ruin,No Franchise,3DS,2012.0,Role-Playing,Nintendo,0.13,0.07,0.0,0.02,1.0,80.23868312757202,4.03,0.0,0.0,2.0,1.0,Everyone
257,Solatorobo: Red the Hunter,No Franchise,DS,2010.0,Role-Playing,Nintendo,0.08,0.04,0.07,0.01,14.106573705179283,76.0,3.86,1.0,4.0,2.0,0.0,Everyone 10+
258,Magical Starsign (US sales),No Franchise,DS,2006.0,Role-Playing,Nintendo,0.16,0.03,0.0,0.0,2.0,80.23868312757202,4.03,0.0,0.0,0.0,0.0,Everyone
259,Illusion of Gaia,No Franchise,SNES,1993.0,Role-Playing,Nintendo,0.0,0.0,0.13,0.0,14.106573705179283,80.23868312757202,4.09,10.0,7.0,5.0,1.0,Everyone
260,ASH: Archaic Sealed Heat,No Franchise,DS,2007.0,Role-Playing,Nintendo,0.0,0.0,0.12,0.0,14.106573705179283,80.23868312757202,4.03,0.0,0.0,0.0,0.0,Everyone
261,Soma Bringer,No Franchise,DS,2008.0,Role-Playing,Nintendo,0.0,0.0,0.11,0.0,14.106573705179283,80.23868312757202,4.03,0.0,2.0,0.0,0.0,Everyone
262,Mega Man Battle Network 5: Double Team DS (JP sales),MegaMan,DS,2005.0,Role-Playing,Nintendo,0.0,0.0,0.11,0.0,14.106573705179283,80.23868312757202,4.03,1.0,0.0,0.0,0.0,Everyone
263,Terranigma,No Franchise,SNES,1995.0,Role-Playing,Nintendo,0.0,0.0,0.09,0.0,14.106573705179283,80.23868312757202,4.4,32.0,8.0,4.0,3.0,Everyone 10+
264,Inazuma Eleven 3,InazumaEleven,3DS,2013.0,Role-Playing,Nintendo,0.0,0.08,0.0,0.01,14.106573705179283,80.23868312757202,4.03,0.0,3.0,1.0,0.0,Everyone
265,Kurikin: Nano Island Story,No Franchise,DS,2007.0,Role-Playing,Nintendo,0.0,0.0,0.09,0.0,14.106573705179283,80.23868312757202,4.03,0.0,0.0,0.0,0.0,Everyone
266,Mega Man Battle Network 5: Double Team DS (US sales),MegaMan,DS,2005.0,Role-Playing,Nintendo,0.07,0.0,0.0,0.0,14.106573705179283,80.23868312757202,4.03,0.0,0.0,0.0,0.0,Everyone
267,Magical Starsign (JP sales),No Franchise,DS,2006.0,Role-Playing,Nintendo,0.0,0.0,0.04,0.0,2.0,80.23868312757202,4.03,0.0,0.0,0.0,0.0,Everyone
268,Eyeshield 21: Field Saikyou no Senshi Tachi,No Franchise,Wii,2007.0,Role-Playing,Nintendo,0.0,0.0,0.03,0.0,14.106573705179283,80.23868312757202,4.03,0.0,0.0,0.0,0.0,Everyone
269,Mario Party DS,Mario,DS,2007.0,Misc,Nintendo,4.46,1.88,1.98,0.7,4.907542579075426,72.0,3.94,15.0,39.0,4.0,5.0,Everyone
270,Wii Party,No Franchise,Wii,2010.0,Misc,Nintendo,1.79,3.53,2.49,0.68,1.0,80.23868312757202,3.72,4.0,23.0,1.0,4.0,Everyone
271,Big Brain Academy,No Franchise,DS,2005.0,Misc,Nintendo,1.67,2.78,1.6,0.62,4.907542579075426,74.0,3.27,0.0,7.0,2.0,2.0,Everyone
272,Pokemon Pinball,Pokemon,GB,1999.0,Misc,Nintendo,3.02,1.12,1.01,0.16,4.907542579075426,80.23868312757202,3.73,8.0,28.0,9.0,4.0,Everyone
273,Flash Focus: Vision Training in Minutes a Day,No Franchise,DS,2007.0,Misc,Nintendo,0.87,1.57,1.05,0.35,1.0,80.23868312757202,4.03,0.0,0.0,0.0,0.0,Everyone
274,Big Brain Academy: Wii Degree,No Franchise,Wii,2007.0,Misc,Nintendo,1.06,1.93,0.41,0.43,4.907542579075426,80.23868312757202,4.03,0.0,4.0,0.0,0.0,Everyone
275,Friend Collection,No Franchise,DS,2009.0,Misc,Nintendo,0.0,0.0,3.67,0.0,4.907542579075426,80.23868312757202,3.35,2.0,19.0,11.0,5.0,Everyone
276,Clubhouse Games,No Franchise,DS,2006.0,Misc,Nintendo,0.59,1.83,0.73,0.35,4.907542579075426,80.23868312757202,4.03,1.0,0.0,0.0,0.0,Everyone
277,English Training: Have Fun Improving Your Skills!,No Franchise,DS,2006.0,Misc,Nintendo,0.0,0.99,2.32,0.02,4.907542579075426,80.23868312757202,4.03,0.0,0.0,0.0,0.0,Everyone
278,Rhythm Heaven,No Franchise,DS,2008.0,Misc,Nintendo,0.58,0.51,1.93,0.14,1.0,80.23868312757202,4.32,37.0,19.0,2.0,5.0,Everyone
279,Personal Trainer: Cooking,No Franchise,DS,2006.0,Misc,Nintendo,0.91,1.0,1.03,0.17,4.907542579075426,80.23868312757202,4.03,0.0,0.0,0.0,1.0,Everyone
280,Mario Paint,Mario,SNES,1992.0,Misc,Nintendo,1.43,0.54,0.71,0.07,4.907542579075426,80.23868312757202,3.53,4.0,7.0,3.0,3.0,Everyone
281,Mario Party,Mario,N64,1998.0,Misc,Nintendo,1.25,0.53,0.87,0.05,4.907542579075426,79.0,4.09,24.0,46.0,5.0,4.0,Everyone
282,Art Academy,No Franchise,DS,2010.0,Misc,Nintendo,0.28,1.68,0.33,0.28,4.907542579075426,80.23868312757202,4.03,0.0,0.0,3.0,0.0,Everyone
283,Mario Party 2,Mario,N64,1999.0,Misc,Nintendo,1.28,0.14,1.08,0.01,5.0,80.23868312757202,4.14,24.0,47.0,4.0,3.0,Everyone
284,Mario Party 4,Mario,GC,2002.0,Misc,Nintendo,1.13,0.36,0.92,0.07,4.907542579075426,70.0,3.96,12.0,30.0,5.0,3.0,Everyone
285,Kirby's Pinball Land,Kirby,GB,1992.0,Misc,Nintendo,0.87,0.17,1.1,0.05,2.0,80.23868312757202,4.03,0.0,2.0,0.0,0.0,Everyone
286,Mahjong,No Franchise,NES,1983.0,Misc,Nintendo,0.01,0.0,2.13,0.0,2.0,80.23868312757202,3.44,1.0,4.0,3.0,1.0,Everyone
287,Mario Party 5,Mario,GC,2003.0,Misc,Nintendo,0.97,0.33,0.73,0.06,4.907542579075426,69.0,4.05,9.0,28.0,1.0,2.0,Everyone
288,Mario Party 3,Mario,N64,2000.0,Misc,Nintendo,0.72,0.16,1.01,0.02,4.907542579075426,74.0,4.07,16.0,35.0,6.0,2.0,Everyone
289,Kanshuu Nippon Joushikiryoku Kentei Kyoukai: Imasara Hito ni wa Kikenai Otona no Joushikiryoku Training DS,No Franchise,DS,2006.0,Misc,Nintendo,0.0,0.0,1.71,0.0,7.0,82.0,3.89,96.0,229.0,87.0,19.0,Everyone 10+
290,Mario Party 6,Mario,GC,2004.0,Misc,Nintendo,0.9,0.11,0.6,0.05,4.907542579075426,71.0,3.9,5.0,22.0,2.0,2.0,Everyone
